U-1, U-2, Y-3, Y-2, Yk
6.000000e-01,6.000000e-01,6.008056e-01,6.008060e-01,6.008058e-01
6.000000e-01,6.000000e-01,6.008060e-01,6.008058e-01,6.008060e-01
6.000000e-01,6.000000e-01,6.008058e-01,6.008060e-01,6.008059e-01
6.000000e-01,6.000000e-01,6.008060e-01,6.008059e-01,6.008060e-01
6.000000e-01,6.000000e-01,6.008059e-01,6.008060e-01,6.008060e-01
6.000000e-01,6.000000e-01,6.008060e-01,6.008060e-01,6.008061e-01
6.000000e-01,6.000000e-01,6.008060e-01,6.008061e-01,6.008061e-01
6.000000e-01,6.000000e-01,6.008061e-01,6.008061e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008061e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,6.000000e-01,6.008062e-01,6.008062e-01,6.008062e-01
6.000000e-01,1.600000e+00,6.008062e-01,6.008062e-01,8.229159e-01
1.600000e+00,1.600000e+00,6.008062e-01,8.229159e-01,8.217490e-01
1.600000e+00,1.600000e+00,8.229159e-01,8.217490e-01,9.961314e-01
1.600000e+00,1.600000e+00,8.217490e-01,9.961314e-01,9.938083e-01
1.600000e+00,1.600000e+00,9.961314e-01,9.938083e-01,1.130730e+00
1.600000e+00,1.600000e+00,9.938083e-01,1.130730e+00,1.127802e+00
1.600000e+00,1.600000e+00,1.130730e+00,1.127802e+00,1.235320e+00
1.600000e+00,1.600000e+00,1.127802e+00,1.235320e+00,1.232153e+00
1.600000e+00,1.600000e+00,1.235320e+00,1.232153e+00,1.316588e+00
1.600000e+00,1.600000e+00,1.232153e+00,1.316588e+00,1.313421e+00
1.600000e+00,1.600000e+00,1.316588e+00,1.313421e+00,1.379735e+00
1.600000e+00,1.600000e+00,1.313421e+00,1.379735e+00,1.376713e+00
1.600000e+00,1.600000e+00,1.379735e+00,1.376713e+00,1.428798e+00
1.600000e+00,1.600000e+00,1.376713e+00,1.428798e+00,1.426006e+00
1.600000e+00,1.600000e+00,1.428798e+00,1.426006e+00,1.466920e+00
1.600000e+00,1.600000e+00,1.426006e+00,1.466920e+00,1.464397e+00
1.600000e+00,1.600000e+00,1.466920e+00,1.464397e+00,1.496538e+00
1.600000e+00,1.600000e+00,1.464397e+00,1.496538e+00,1.494298e+00
1.600000e+00,1.600000e+00,1.496538e+00,1.494298e+00,1.519549e+00
1.600000e+00,1.600000e+00,1.494298e+00,1.519549e+00,1.517587e+00
1.600000e+00,1.600000e+00,1.519549e+00,1.517587e+00,1.537427e+00
1.600000e+00,1.600000e+00,1.517587e+00,1.537427e+00,1.535727e+00
1.600000e+00,1.600000e+00,1.537427e+00,1.535727e+00,1.551316e+00
1.600000e+00,1.600000e+00,1.535727e+00,1.551316e+00,1.549855e+00
1.600000e+00,1.600000e+00,1.551316e+00,1.549855e+00,1.562106e+00
1.600000e+00,1.600000e+00,1.549855e+00,1.562106e+00,1.560860e+00
1.600000e+00,1.600000e+00,1.562106e+00,1.560860e+00,1.570488e+00
1.600000e+00,1.600000e+00,1.560860e+00,1.570488e+00,1.569432e+00
1.600000e+00,1.600000e+00,1.570488e+00,1.569432e+00,1.576999e+00
1.600000e+00,1.600000e+00,1.569432e+00,1.576999e+00,1.576110e+00
1.600000e+00,1.600000e+00,1.576999e+00,1.576110e+00,1.582057e+00
1.600000e+00,1.600000e+00,1.576110e+00,1.582057e+00,1.581311e+00
1.600000e+00,1.600000e+00,1.582057e+00,1.581311e+00,1.585986e+00
1.600000e+00,1.600000e+00,1.581311e+00,1.585986e+00,1.585363e+00
1.600000e+00,1.600000e+00,1.585986e+00,1.585363e+00,1.589038e+00
1.600000e+00,1.600000e+00,1.585363e+00,1.589038e+00,1.588519e+00
1.600000e+00,1.600000e+00,1.589038e+00,1.588519e+00,1.591408e+00
1.600000e+00,1.600000e+00,1.588519e+00,1.591408e+00,1.590978e+00
1.600000e+00,1.600000e+00,1.591408e+00,1.590978e+00,1.593250e+00
1.600000e+00,1.600000e+00,1.590978e+00,1.593250e+00,1.592893e+00
1.600000e+00,1.600000e+00,1.593250e+00,1.592893e+00,1.594680e+00
1.600000e+00,1.600000e+00,1.592893e+00,1.594680e+00,1.594385e+00
1.600000e+00,1.600000e+00,1.594680e+00,1.594385e+00,1.595791e+00
1.600000e+00,1.600000e+00,1.594385e+00,1.595791e+00,1.595548e+00
1.600000e+00,1.600000e+00,1.595791e+00,1.595548e+00,1.596653e+00
1.600000e+00,1.600000e+00,1.595548e+00,1.596653e+00,1.596454e+00
1.600000e+00,1.600000e+00,1.596653e+00,1.596454e+00,1.597323e+00
1.600000e+00,1.600000e+00,1.596454e+00,1.597323e+00,1.597159e+00
1.600000e+00,1.600000e+00,1.597323e+00,1.597159e+00,1.597843e+00
1.600000e+00,1.600000e+00,1.597159e+00,1.597843e+00,1.597709e+00
1.600000e+00,1.600000e+00,1.597843e+00,1.597709e+00,1.598247e+00
1.600000e+00,1.600000e+00,1.597709e+00,1.598247e+00,1.598138e+00
1.600000e+00,1.600000e+00,1.598247e+00,1.598138e+00,1.598561e+00
1.600000e+00,1.600000e+00,1.598138e+00,1.598561e+00,1.598471e+00
1.600000e+00,1.600000e+00,1.598561e+00,1.598471e+00,1.598804e+00
1.600000e+00,1.600000e+00,1.598471e+00,1.598804e+00,1.598732e+00
1.600000e+00,1.600000e+00,1.598804e+00,1.598732e+00,1.598993e+00
1.600000e+00,1.600000e+00,1.598732e+00,1.598993e+00,1.598934e+00
1.600000e+00,1.600000e+00,1.598993e+00,1.598934e+00,1.599140e+00
1.600000e+00,1.600000e+00,1.598934e+00,1.599140e+00,1.599092e+00
1.600000e+00,1.600000e+00,1.599140e+00,1.599092e+00,1.599254e+00
1.600000e+00,1.600000e+00,1.599092e+00,1.599254e+00,1.599215e+00
1.600000e+00,1.600000e+00,1.599254e+00,1.599215e+00,1.599343e+00
1.600000e+00,1.600000e+00,1.599215e+00,1.599343e+00,1.599311e+00
1.600000e+00,1.600000e+00,1.599343e+00,1.599311e+00,1.599411e+00
1.600000e+00,1.600000e+00,1.599311e+00,1.599411e+00,1.599386e+00
1.600000e+00,1.600000e+00,1.599411e+00,1.599386e+00,1.599465e+00
1.600000e+00,1.600000e+00,1.599386e+00,1.599465e+00,1.599444e+00
1.600000e+00,1.600000e+00,1.599465e+00,1.599444e+00,1.599506e+00
1.600000e+00,1.600000e+00,1.599444e+00,1.599506e+00,1.599489e+00
1.600000e+00,1.600000e+00,1.599506e+00,1.599489e+00,1.599538e+00
1.600000e+00,1.600000e+00,1.599489e+00,1.599538e+00,1.599525e+00
1.600000e+00,1.600000e+00,1.599538e+00,1.599525e+00,1.599563e+00
1.600000e+00,1.600000e+00,1.599525e+00,1.599563e+00,1.599552e+00
1.600000e+00,1.600000e+00,1.599563e+00,1.599552e+00,1.599583e+00
1.600000e+00,1.600000e+00,1.599552e+00,1.599583e+00,1.599574e+00
1.600000e+00,1.600000e+00,1.599583e+00,1.599574e+00,1.599598e+00
1.600000e+00,1.600000e+00,1.599574e+00,1.599598e+00,1.599591e+00
1.600000e+00,1.600000e+00,1.599598e+00,1.599591e+00,1.599609e+00
1.600000e+00,1.600000e+00,1.599591e+00,1.599609e+00,1.599604e+00
1.600000e+00,1.600000e+00,1.599609e+00,1.599604e+00,1.599618e+00
1.600000e+00,1.600000e+00,1.599604e+00,1.599618e+00,1.599614e+00
1.600000e+00,1.600000e+00,1.599618e+00,1.599614e+00,1.599625e+00
1.600000e+00,1.600000e+00,1.599614e+00,1.599625e+00,1.599622e+00
1.600000e+00,1.600000e+00,1.599625e+00,1.599622e+00,1.599631e+00
1.600000e+00,1.600000e+00,1.599622e+00,1.599631e+00,1.599628e+00
1.600000e+00,1.600000e+00,1.599631e+00,1.599628e+00,1.599635e+00
1.600000e+00,1.600000e+00,1.599628e+00,1.599635e+00,1.599633e+00
1.600000e+00,1.600000e+00,1.599635e+00,1.599633e+00,1.599638e+00
1.600000e+00,1.600000e+00,1.599633e+00,1.599638e+00,1.599637e+00
1.600000e+00,1.600000e+00,1.599638e+00,1.599637e+00,1.599641e+00
1.600000e+00,1.600000e+00,1.599637e+00,1.599641e+00,1.599640e+00
1.600000e+00,1.600000e+00,1.599641e+00,1.599640e+00,1.599643e+00
1.600000e+00,1.600000e+00,1.599640e+00,1.599643e+00,1.599642e+00
1.600000e+00,1.600000e+00,1.599643e+00,1.599642e+00,1.599644e+00
1.600000e+00,1.600000e+00,1.599642e+00,1.599644e+00,1.599644e+00
1.600000e+00,1.600000e+00,1.599644e+00,1.599644e+00,1.599646e+00
1.600000e+00,1.600000e+00,1.599644e+00,1.599646e+00,1.599645e+00
1.600000e+00,1.600000e+00,1.599646e+00,1.599645e+00,1.599647e+00
1.600000e+00,1.600000e+00,1.599645e+00,1.599647e+00,1.599646e+00
1.600000e+00,1.600000e+00,1.599647e+00,1.599646e+00,1.599647e+00
1.600000e+00,1.600000e+00,1.599646e+00,1.599647e+00,1.599647e+00
1.600000e+00,1.600000e+00,1.599647e+00,1.599647e+00,1.599648e+00
1.600000e+00,1.600000e+00,1.599647e+00,1.599648e+00,1.599648e+00
1.600000e+00,1.600000e+00,1.599648e+00,1.599648e+00,1.599648e+00
1.600000e+00,1.600000e+00,1.599648e+00,1.599648e+00,1.599648e+00
1.600000e+00,1.600000e+00,1.599648e+00,1.599648e+00,1.599649e+00
1.600000e+00,1.600000e+00,1.599648e+00,1.599649e+00,1.599648e+00
1.600000e+00,1.600000e+00,1.599649e+00,1.599648e+00,1.599649e+00
1.600000e+00,1.600000e+00,1.599648e+00,1.599649e+00,1.599649e+00
1.600000e+00,1.600000e+00,1.599649e+00,1.599649e+00,1.599649e+00
1.600000e+00,1.600000e+00,1.599649e+00,1.599649e+00,1.599649e+00
1.600000e+00,1.600000e+00,1.599649e+00,1.599649e+00,1.599649e+00
1.600000e+00,1.600000e+00,1.599649e+00,1.599649e+00,1.599649e+00
1.600000e+00,1.600000e+00,1.599649e+00,1.599649e+00,1.599649e+00
1.600000e+00,8.000000e-01,1.599649e+00,1.599649e+00,1.421962e+00
8.000000e-01,8.000000e-01,1.599649e+00,1.421962e+00,1.422895e+00
8.000000e-01,8.000000e-01,1.421962e+00,1.422895e+00,1.283389e+00
8.000000e-01,8.000000e-01,1.422895e+00,1.283389e+00,1.285248e+00
8.000000e-01,8.000000e-01,1.283389e+00,1.285248e+00,1.175710e+00
8.000000e-01,8.000000e-01,1.285248e+00,1.175710e+00,1.178053e+00
8.000000e-01,8.000000e-01,1.175710e+00,1.178053e+00,1.092039e+00
8.000000e-01,8.000000e-01,1.178053e+00,1.092039e+00,1.094572e+00
8.000000e-01,8.000000e-01,1.092039e+00,1.094572e+00,1.027024e+00
8.000000e-01,8.000000e-01,1.094572e+00,1.027024e+00,1.029558e+00
8.000000e-01,8.000000e-01,1.027024e+00,1.029558e+00,9.765069e-01
8.000000e-01,8.000000e-01,1.029558e+00,9.765069e-01,9.789245e-01
8.000000e-01,8.000000e-01,9.765069e-01,9.789245e-01,9.372560e-01
8.000000e-01,8.000000e-01,9.789245e-01,9.372560e-01,9.394901e-01
8.000000e-01,8.000000e-01,9.372560e-01,9.394901e-01,9.067590e-01
8.000000e-01,8.000000e-01,9.394901e-01,9.067590e-01,9.087771e-01
8.000000e-01,8.000000e-01,9.067590e-01,9.087771e-01,8.830644e-01
8.000000e-01,8.000000e-01,9.087771e-01,8.830644e-01,8.848563e-01
8.000000e-01,8.000000e-01,8.830644e-01,8.848563e-01,8.646554e-01
8.000000e-01,8.000000e-01,8.848563e-01,8.646554e-01,8.662251e-01
8.000000e-01,8.000000e-01,8.646554e-01,8.662251e-01,8.503532e-01
8.000000e-01,8.000000e-01,8.662251e-01,8.503532e-01,8.517137e-01
8.000000e-01,8.000000e-01,8.503532e-01,8.517137e-01,8.392420e-01
8.000000e-01,8.000000e-01,8.517137e-01,8.392420e-01,8.404108e-01
8.000000e-01,8.000000e-01,8.392420e-01,8.404108e-01,8.306100e-01
8.000000e-01,8.000000e-01,8.404108e-01,8.306100e-01,8.316067e-01
8.000000e-01,8.000000e-01,8.306100e-01,8.316067e-01,8.239045e-01
8.000000e-01,8.000000e-01,8.316067e-01,8.239045e-01,8.247491e-01
8.000000e-01,8.000000e-01,8.239045e-01,8.247491e-01,8.186953e-01
8.000000e-01,8.000000e-01,8.247491e-01,8.186953e-01,8.194072e-01
8.000000e-01,8.000000e-01,8.186953e-01,8.194072e-01,8.146489e-01
8.000000e-01,8.000000e-01,8.194072e-01,8.146489e-01,8.152462e-01
8.000000e-01,8.000000e-01,8.146489e-01,8.152462e-01,8.115056e-01
8.000000e-01,8.000000e-01,8.152462e-01,8.115056e-01,8.120048e-01
8.000000e-01,8.000000e-01,8.115056e-01,8.120048e-01,8.090640e-01
8.000000e-01,8.000000e-01,8.120048e-01,8.090640e-01,8.094798e-01
8.000000e-01,8.000000e-01,8.090640e-01,8.094798e-01,8.071677e-01
8.000000e-01,8.000000e-01,8.094798e-01,8.071677e-01,8.075128e-01
8.000000e-01,8.000000e-01,8.071677e-01,8.075128e-01,8.056948e-01
8.000000e-01,8.000000e-01,8.075128e-01,8.056948e-01,8.059803e-01
8.000000e-01,8.000000e-01,8.056948e-01,8.059803e-01,8.045508e-01
8.000000e-01,8.000000e-01,8.059803e-01,8.045508e-01,8.047866e-01
8.000000e-01,8.000000e-01,8.045508e-01,8.047866e-01,8.036622e-01
8.000000e-01,8.000000e-01,8.047866e-01,8.036622e-01,8.038565e-01
8.000000e-01,8.000000e-01,8.036622e-01,8.038565e-01,8.029722e-01
8.000000e-01,8.000000e-01,8.038565e-01,8.029722e-01,8.031319e-01
8.000000e-01,8.000000e-01,8.029722e-01,8.031319e-01,8.024364e-01
8.000000e-01,8.000000e-01,8.031319e-01,8.024364e-01,8.025672e-01
8.000000e-01,8.000000e-01,8.024364e-01,8.025672e-01,8.020202e-01
8.000000e-01,8.000000e-01,8.025672e-01,8.020202e-01,8.021274e-01
8.000000e-01,8.000000e-01,8.020202e-01,8.021274e-01,8.016970e-01
8.000000e-01,8.000000e-01,8.021274e-01,8.016970e-01,8.017846e-01
8.000000e-01,8.000000e-01,8.016970e-01,8.017846e-01,8.014461e-01
8.000000e-01,8.000000e-01,8.017846e-01,8.014461e-01,8.015176e-01
8.000000e-01,8.000000e-01,8.014461e-01,8.015176e-01,8.012512e-01
8.000000e-01,8.000000e-01,8.015176e-01,8.012512e-01,8.013095e-01
8.000000e-01,8.000000e-01,8.012512e-01,8.013095e-01,8.011000e-01
8.000000e-01,8.000000e-01,8.013095e-01,8.011000e-01,8.011474e-01
8.000000e-01,8.000000e-01,8.011000e-01,8.011474e-01,8.009825e-01
8.000000e-01,8.000000e-01,8.011474e-01,8.009825e-01,8.010211e-01
8.000000e-01,8.000000e-01,8.009825e-01,8.010211e-01,8.008913e-01
8.000000e-01,8.000000e-01,8.010211e-01,8.008913e-01,8.009227e-01
8.000000e-01,8.000000e-01,8.008913e-01,8.009227e-01,8.008205e-01
8.000000e-01,8.000000e-01,8.009227e-01,8.008205e-01,8.008460e-01
8.000000e-01,8.000000e-01,8.008205e-01,8.008460e-01,8.007655e-01
8.000000e-01,8.000000e-01,8.008460e-01,8.007655e-01,8.007861e-01
8.000000e-01,8.000000e-01,8.007655e-01,8.007861e-01,8.007228e-01
8.000000e-01,8.000000e-01,8.007861e-01,8.007228e-01,8.007395e-01
8.000000e-01,8.000000e-01,8.007228e-01,8.007395e-01,8.006897e-01
8.000000e-01,8.000000e-01,8.007395e-01,8.006897e-01,8.007033e-01
8.000000e-01,8.000000e-01,8.006897e-01,8.007033e-01,8.006639e-01
8.000000e-01,8.000000e-01,8.007033e-01,8.006639e-01,8.006749e-01
8.000000e-01,8.000000e-01,8.006639e-01,8.006749e-01,8.006440e-01
8.000000e-01,8.000000e-01,8.006749e-01,8.006440e-01,8.006529e-01
8.000000e-01,8.000000e-01,8.006440e-01,8.006529e-01,8.006285e-01
8.000000e-01,8.000000e-01,8.006529e-01,8.006285e-01,8.006357e-01
8.000000e-01,8.000000e-01,8.006285e-01,8.006357e-01,8.006165e-01
8.000000e-01,8.000000e-01,8.006357e-01,8.006165e-01,8.006223e-01
8.000000e-01,8.000000e-01,8.006165e-01,8.006223e-01,8.006072e-01
8.000000e-01,8.000000e-01,8.006223e-01,8.006072e-01,8.006119e-01
8.000000e-01,8.000000e-01,8.006072e-01,8.006119e-01,8.006001e-01
8.000000e-01,8.000000e-01,8.006119e-01,8.006001e-01,8.006038e-01
8.000000e-01,8.000000e-01,8.006001e-01,8.006038e-01,8.005944e-01
8.000000e-01,8.000000e-01,8.006038e-01,8.005944e-01,8.005975e-01
8.000000e-01,8.000000e-01,8.005944e-01,8.005975e-01,8.005900e-01
8.000000e-01,8.000000e-01,8.005975e-01,8.005900e-01,8.005925e-01
8.000000e-01,8.000000e-01,8.005900e-01,8.005925e-01,8.005867e-01
8.000000e-01,8.000000e-01,8.005925e-01,8.005867e-01,8.005886e-01
8.000000e-01,8.000000e-01,8.005867e-01,8.005886e-01,8.005841e-01
8.000000e-01,8.000000e-01,8.005886e-01,8.005841e-01,8.005856e-01
8.000000e-01,8.000000e-01,8.005841e-01,8.005856e-01,8.005821e-01
8.000000e-01,8.000000e-01,8.005856e-01,8.005821e-01,8.005832e-01
8.000000e-01,8.000000e-01,8.005821e-01,8.005832e-01,8.005805e-01
8.000000e-01,8.000000e-01,8.005832e-01,8.005805e-01,8.005815e-01
8.000000e-01,8.000000e-01,8.005805e-01,8.005815e-01,8.005792e-01
8.000000e-01,8.000000e-01,8.005815e-01,8.005792e-01,8.005800e-01
8.000000e-01,8.000000e-01,8.005792e-01,8.005800e-01,8.005782e-01
8.000000e-01,8.000000e-01,8.005800e-01,8.005782e-01,8.005788e-01
8.000000e-01,8.000000e-01,8.005782e-01,8.005788e-01,8.005775e-01
8.000000e-01,8.000000e-01,8.005788e-01,8.005775e-01,8.005780e-01
8.000000e-01,8.000000e-01,8.005775e-01,8.005780e-01,8.005769e-01
8.000000e-01,8.000000e-01,8.005780e-01,8.005769e-01,8.005773e-01
8.000000e-01,8.000000e-01,8.005769e-01,8.005773e-01,8.005764e-01
8.000000e-01,8.000000e-01,8.005773e-01,8.005764e-01,8.005768e-01
8.000000e-01,8.000000e-01,8.005764e-01,8.005768e-01,8.005762e-01
8.000000e-01,8.000000e-01,8.005768e-01,8.005762e-01,8.005763e-01
8.000000e-01,8.000000e-01,8.005762e-01,8.005763e-01,8.005759e-01
8.000000e-01,8.000000e-01,8.005763e-01,8.005759e-01,8.005760e-01
8.000000e-01,8.000000e-01,8.005759e-01,8.005760e-01,8.005756e-01
8.000000e-01,8.000000e-01,8.005760e-01,8.005756e-01,8.005757e-01
8.000000e-01,8.000000e-01,8.005756e-01,8.005757e-01,8.005755e-01
8.000000e-01,8.000000e-01,8.005757e-01,8.005755e-01,8.005756e-01
8.000000e-01,8.000000e-01,8.005755e-01,8.005756e-01,8.005754e-01
8.000000e-01,8.000000e-01,8.005756e-01,8.005754e-01,8.005754e-01
8.000000e-01,8.000000e-01,8.005754e-01,8.005754e-01,8.005754e-01
8.000000e-01,3.000000e+00,8.005754e-01,8.005754e-01,1.289216e+00
3.000000e+00,3.000000e+00,8.005754e-01,1.289216e+00,1.286649e+00
3.000000e+00,3.000000e+00,1.289216e+00,1.286649e+00,1.670290e+00
3.000000e+00,3.000000e+00,1.286649e+00,1.670290e+00,1.665179e+00
3.000000e+00,3.000000e+00,1.670290e+00,1.665179e+00,1.966408e+00
3.000000e+00,3.000000e+00,1.665179e+00,1.966408e+00,1.959965e+00
3.000000e+00,3.000000e+00,1.966408e+00,1.959965e+00,2.196504e+00
3.000000e+00,3.000000e+00,1.959965e+00,2.196504e+00,2.189537e+00
3.000000e+00,3.000000e+00,2.196504e+00,2.189537e+00,2.375295e+00
3.000000e+00,3.000000e+00,2.189537e+00,2.375295e+00,2.368326e+00
3.000000e+00,3.000000e+00,2.375295e+00,2.368326e+00,2.514217e+00
3.000000e+00,3.000000e+00,2.368326e+00,2.514217e+00,2.507569e+00
3.000000e+00,3.000000e+00,2.514217e+00,2.507569e+00,2.622157e+00
3.000000e+00,3.000000e+00,2.507569e+00,2.622157e+00,2.616013e+00
3.000000e+00,3.000000e+00,2.622157e+00,2.616013e+00,2.706024e+00
